umich_user_id,hashed_session_cookie_id,server_timestamp,hashed_ip,user_agent,url,initial_referrer_url,browser_language,course_id,country_cd,region_cd,timezone,os,browser,key,value
70d530b2e677aa82a680b36ba534dbabc884e010,85bf1f93b06602d828147c5b2ffabb066e63c4b1,Thu Jan 01 03:11:51 EST 2015,de1eb574eb369304d79f0950be875ffd8762bfdc,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,https://www.coursera.org/learn/negotiation-skills/supplement/1bv5B/checklist-of-ethical-standards-and-guidelines,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CCAQFjAA&url=https%3A%2F%2Fwww.coursera.org%2F&ei=gXOHVIKtMI-byASzjIHQBA&usg=AFQjCNEAm-45Muq_nX5INW96szY5GEJGUg&sig2=7L7HbTyEjgsz0B23OVxOvQ&bvm=bv.81449611,d.aWw","zh-cn,zh;q=0.8,en-us;q=0.5,en;q=0.3",v0l76HmGEeSi3yIACzSGcw,US,IL,America/Chicago,Windows 8.1,Firefox,pageview,{}
70d530b2e677aa82a680b36ba534dbabc884e010,85bf1f93b06602d828147c5b2ffabb066e63c4b1,Thu Jan 01 03:12:06 EST 2015,de1eb574eb369304d79f0950be875ffd8762bfdc,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,https://www.coursera.org/learn/negotiation-skills/outline,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CCAQFjAA&url=https%3A%2F%2Fwww.coursera.org%2F&ei=gXOHVIKtMI-byASzjIHQBA&usg=AFQjCNEAm-45Muq_nX5INW96szY5GEJGUg&sig2=7L7HbTyEjgsz0B23OVxOvQ&bvm=bv.81449611,d.aWw","zh-cn,zh;q=0.8,en-us;q=0.5,en;q=0.3",v0l76HmGEeSi3yIACzSGcw,US,IL,America/Chicago,Windows 8.1,Firefox,pageview,{}
1066a697903937dcb2bba46698b65c9067602b13,9431b24e18b18ea6b5aea81920abd33fb9ce55ee,Thu Jan 01 03:12:08 EST 2015,65bd9edcd8e0e83778c61d2af5290be4cff9a4bc,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,https://www.coursera.org/learn/negotiation-skills/lecture/w2y9F/arbitration,,"en-US,en;q=0.5",v0l76HmGEeSi3yIACzSGcw,US,TX,America/Chicago,Windows 7,Firefox,pageview,{}
95b5bdb0c8007d9deb2adfdbc585300ca4346b9f,180f89f7d0a6277dde30d3f1805e57745e8521bb,Thu Jan 01 03:12:45 EST 2015,076ef764c4a83b53ca88f01e31b711b5e108cfd4,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/insidetheinternet/lecture/EFUNt/the-domain-name-system,https://www.google.com/,"en-US,en;q=0.8",2UHGXkNtEeSfwCIACxeXRw,US,CA,America/Los_Angeles,Windows 8.1,Chrome,pageview,{}
bb116a9af763fa2f53139c1dfa851c760a667169,7ddb832b815685736d5ae2f9c7643f17aebe7182,Thu Jan 01 03:13:19 EST 2015,7708a07814cdec58094b42408fabcad34800869b,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/negotiation-skills/outline,https://www.google.de/,"de-DE,de;q=0.8,en-US;q=0.6,en;q=0.4",v0l76HmGEeSi3yIACzSGcw,DE,HE,Europe/Berlin,Windows 7,Chrome,pageview,{}
f9fe5547b353ab80baf63dbfd586d691bf8d3826,86b3e78c06b7744ad022d2e2f5f3b486e189a20c,Thu Jan 01 03:13:37 EST 2015,09616913a0539fb66d76043556590d27d0e4d415,"Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) GSA/3.1.0.23513 Mobile/12B440 Safari/8536.25",https://www.coursera.org/learn/negotiation-skills/lecture/UsCPE/negotiation-debrief-psychological-tools,http://www.google.com/,"en-US,en",v0l76HmGEeSi3yIACzSGcw,CN,44,Asia/Shanghai,iOS,Mobile Safari,pageview,{}
2ec5a8127aee5cb07eaa35ca3abc03d3c4179171,7c73da7b3f4e620ee3e39424f070d1f23c19fd17,Thu Jan 01 03:14:44 EST 2015,7c6f62d582e5c01e264df90fff24f7ab90c32496,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,https://www.coursera.org/learn/negotiation-skills,,"en-US,en;q=0.5",v0l76HmGEeSi3yIACzSGcw,JM,01,America/Jamaica,Windows 8,Firefox,pageview,{}
2ec5a8127aee5cb07eaa35ca3abc03d3c4179171,7c73da7b3f4e620ee3e39424f070d1f23c19fd17,Thu Jan 01 03:15:22 EST 2015,7c6f62d582e5c01e264df90fff24f7ab90c32496,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,https://www.coursera.org/learn/negotiation-skills/outline,,"en-US,en;q=0.5",v0l76HmGEeSi3yIACzSGcw,JM,01,America/Jamaica,Windows 8,Firefox,pageview,{}
e271b54251df988396ca1e32076867dd4ba78ff0,995c2bf6d36d8c8bf1822591baabc306b2489d7e,Thu Jan 01 03:15:28 EST 2015,6b4b0b75d14f39fcf984869a2aacb471575d9dc4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,https://www.coursera.org/learn/negotiation-skills/lecture/yoMMQ/using-decision-trees-to-complete-your-batna-analysis,http://sputnikipogrom.com/science/26955/scientific-breakthrough-of-2014,"en-US,en;q=0.5",v0l76HmGEeSi3yIACzSGcw,JP,13,Asia/Tokyo,Windows 7,Firefox,pageview,{}
782769c43c43978564e030eedc6be9cd2ed6e304,534c0fb67b85f11cd69ca7561aeb476c6f3a53bf,Thu Jan 01 03:15:31 EST 2015,a6e1282d022e02cfa125f260cfc22ec82ed2c863,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/7.1.2 Safari/537.85.11",https://www.coursera.org/learn/negotiation-skills/lecture/NSKIZ/negotiation-debrief-planning-for-negotiation-conclusion,"https://www.google.com.au/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CCkQFjAA&url=https%3A%2F%2Fwww.coursera.org%2F&ei=bcPjUpfTN46Tigfh3oGAAw&usg=AFQjCNEAm-45Muq_nX5INW96szY5GEJGUg&bvm=bv.59930103,d.aGc",en-us,v0l76HmGEeSi3yIACzSGcw,AU,QLD,Australia/Brisbane,Mac OS X,Safari,pageview,{}
32b73c34b1f858c72bfdb95114891bcc90f6856d,24cc88336a3001ccf50873a464ae952d57732a13,Thu Jan 01 03:16:39 EST 2015,f1d20373f4556a0b7f5964feac133bf6e3b7ce64,"Mozilla/5.0 (iPad; CPU OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B651 Safari/9537.53",https://www.coursera.org/learn/negotiation-skills/lecture/yzGYu/analyzing-the-negotiation,https://www.google.com/,zh-cn,v0l76HmGEeSi3yIACzSGcw,US,MI,America/Detroit,iOS,Mobile Safari,pageview,{}
e4f952f0d86e23b93f89af96eb7b92ab5354b281,13e7352214c0b6492f6d96e368a0627c5474db7e,Thu Jan 01 03:10:31 EST 2015,3018b01256be7f1b4f3fc7e477ee225028da23d5,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",https://www.coursera.org/learn/negotiation-skills/outline,https://www.coursera.org/courses,"en-US,en;q=0.8",v0l76HmGEeSi3yIACzSGcw,CA,AB,America/Edmonton,Windows 8.1,Chrome,pageview,{}
92a9df503fa2657333a42331ebd41fdb72b81ab6,517381338e18ea883d22efd94b92cc17e04df632,Thu Jan 01 03:10:39 EST 2015,ca9128fa3a04e681d40bfecda2d3c20cb8320c55,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/negotiation-skills/lecture/o4ajG/should-i-negotiate,,"en-US,en;q=0.8",v0l76HmGEeSi3yIACzSGcw,LB,,Asia/Beirut,Windows 8.1,Chrome,pageview,{}
e4f952f0d86e23b93f89af96eb7b92ab5354b281,13e7352214c0b6492f6d96e368a0627c5474db7e,Thu Jan 01 03:11:12 EST 2015,3018b01256be7f1b4f3fc7e477ee225028da23d5,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",https://www.coursera.org/learn/negotiation-skills/lecture/xaCpq/a-position-based-or-interest-based-negotiation,https://www.coursera.org/courses,"en-US,en;q=0.8",v0l76HmGEeSi3yIACzSGcw,CA,AB,America/Edmonton,Windows 8.1,Chrome,pageview,{}
70d530b2e677aa82a680b36ba534dbabc884e010,85bf1f93b06602d828147c5b2ffabb066e63c4b1,Thu Jan 01 03:11:35 EST 2015,de1eb574eb369304d79f0950be875ffd8762bfdc,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,https://www.coursera.org/learn/negotiation-skills/supplement/vv331/about-the-course,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CCAQFjAA&url=https%3A%2F%2Fwww.coursera.org%2F&ei=gXOHVIKtMI-byASzjIHQBA&usg=AFQjCNEAm-45Muq_nX5INW96szY5GEJGUg&sig2=7L7HbTyEjgsz0B23OVxOvQ&bvm=bv.81449611,d.aWw","zh-cn,zh;q=0.8,en-us;q=0.5,en;q=0.3",v0l76HmGEeSi3yIACzSGcw,US,IL,America/Chicago,Windows 8.1,Firefox,pageview,{}
1066a697903937dcb2bba46698b65c9067602b13,9431b24e18b18ea6b5aea81920abd33fb9ce55ee,Thu Jan 01 03:11:58 EST 2015,65bd9edcd8e0e83778c61d2af5290be4cff9a4bc,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,https://www.coursera.org/learn/negotiation-skills/lecture/w2y9F/arbitration,,"en-US,en;q=0.5",v0l76HmGEeSi3yIACzSGcw,US,TX,America/Chicago,Windows 7,Firefox,pageview,{}
17c1eed00cc46d9dfe62d95570d1b8e8846d5239,2285f0a0087920291134f157ae2b000ba64b393a,Thu Jan 01 03:12:42 EST 2015,d50dfc3839f658097a7a2b249ca9576efeb68c85,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",https://www.coursera.org/learn/negotiation-skills/lecture/yoMMQ/using-decision-trees-to-complete-your-batna-analysis,,"ru-RU,ru;q=0.8,en-US;q=0.6,en;q=0.4",v0l76HmGEeSi3yIACzSGcw,BY,HM,Europe/Minsk,Windows 7,Opera,pageview,{}
bb116a9af763fa2f53139c1dfa851c760a667169,7ddb832b815685736d5ae2f9c7643f17aebe7182,Thu Jan 01 03:13:22 EST 2015,7708a07814cdec58094b42408fabcad34800869b,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/negotiation-skills/lecture/ERoTz/psychological-tools-reciprocation-contrast-principle-and-big-picture-perspective,https://www.google.de/,"de-DE,de;q=0.8,en-US;q=0.6,en;q=0.4",v0l76HmGEeSi3yIACzSGcw,DE,HE,Europe/Berlin,Windows 7,Chrome,pageview,{}
5ea1e0b32644f577a0f9f08f43d793a7f8c864ef,2448920bcb6e09febf42be2aed0e21403dc6d341,Thu Jan 01 03:13:34 EST 2015,b27d72b10cfe5f6a0500149e4ab4e5e9196d2725,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/negotiation-skills/supplement/Q04MT/developing-your-negotiating-power,https://www.google.com/,"en-US,en;q=0.8",v0l76HmGEeSi3yIACzSGcw,US,OR,America/Los_Angeles,Windows XP,Chrome,pageview,{}
5ea1e0b32644f577a0f9f08f43d793a7f8c864ef,2448920bcb6e09febf42be2aed0e21403dc6d341,Thu Jan 01 03:13:36 EST 2015,b27d72b10cfe5f6a0500149e4ab4e5e9196d2725,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/negotiation-skills/lecture/KKMyw/getting-to-know-the-other-side,https://www.google.com/,"en-US,en;q=0.8",v0l76HmGEeSi3yIACzSGcw,US,OR,America/Los_Angeles,Windows XP,Chrome,pageview,{}
02b921627914e08b888160fafef88ab27dc9338c,16fd08976714a28c8b9a311b971ab8d032ad34b3,Thu Jan 01 03:13:44 EST 2015,6634e0e08f528c75ee6b7f5fb50e129fbc9707d5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/insidetheinternet/lecture/BMfdW/brendan-eich-inventor-of-javascript,,"en-US,en;q=0.8",2UHGXkNtEeSfwCIACxeXRw,US,CA,America/Los_Angeles,Windows 7,Chrome,pageview,{}
fc4d9f2f92b758747eb2009b966ba95a51d67b30,ebefdfb28631be26a5847d2d9a7d40572435c708,Thu Jan 01 03:15:14 EST 2015,bdbb7a363541c407e7ca84a0f2f6f5cc5e1cf025,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Maxthon/4.4.3.4000 Chrome/30.0.1599.101 Safari/537.36",https://www.coursera.org/learn/negotiation-skills/lecture/vItZ3/introduction-to-the-university-of-michigan,,en-US,v0l76HmGEeSi3yIACzSGcw,IQ,,Asia/Baghdad,Windows 7,Maxthon,pageview,{}
6dc77e5d88674d7358f7a6f4fb40323a150d5b19,c055b9f6461b606aa4a7cb7509e654febe1e24dc,Thu Jan 01 03:15:38 EST 2015,9610df05237e09498fc5799ec0266dc4b76292e6,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:34.0) Gecko/20100101 Firefox/34.0,https://www.coursera.org/learn/insidetheinternet/lecture/bF2dU/post-war-computing-and-communication,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CCEQFjAA&url=https%3A%2F%2Fwww.coursera.org%2F&ei=AX6kVPb6M8WpgwT8s4DoBQ&usg=AFQjCNEAm-45Muq_nX5INW96szY5GEJGUg&sig2=LOD3iDX5yPHjZjxSs1-fpQ&bvm=bv.82001339,d.eXY","en-US,en;q=0.5",2UHGXkNtEeSfwCIACxeXRw,US,TX,America/Chicago,Ubuntu,Firefox,pageview,{}
5450de1c9e1874d613a9649a39352a10313a3b8f,d136ec74794fa1f8897f065b2377c891d18baa0b,Thu Jan 01 03:15:40 EST 2015,70fc3eb2f8ee1362c902a16875aa95ee1d7e8311,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.34 Safari/534.24",https://www.coursera.org/learn/negotiation-skills/lecture/el26b/a-dispute-resolution-or-deal-making-negotiation,,"it-IT, en-US",v0l76HmGEeSi3yIACzSGcw,IT,GE,Europe/Rome,Linux,Chrome,pageview,{}
6bcf7e85ae9729ca950c0397c8e3e940d58c2cdf,84e60e1d375cce8ccfe2de1c467c0350c5f2e6e1,Thu Jan 01 03:16:19 EST 2015,037b9b13bb0baeb3eb49da94a3b2e0796a32ce9e,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/negotiation-skills/lecture/75Tqz/your-batna-in-a-dispute-resolution-negotiation,,"ja,en-US;q=0.8,en;q=0.6",v0l76HmGEeSi3yIACzSGcw,JP,13,Asia/Tokyo,Windows 8.1,Chrome,pageview,{}
7fe732fdcf374ef1ea747a19e1eb28478c6ad656,fd224a925d745145f025929b0ae8cffd4b526034,Thu Jan 01 03:17:07 EST 2015,88cf42327ab209049617aa3fed8f8180106ef333,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/insidetheinternet/lecture/fmBMA/history-through-nsfnet,https://www.google.com/,"en-US,en;q=0.8",2UHGXkNtEeSfwCIACxeXRw,US,MN,America/Chicago,Windows 8.1,Chrome,pageview,{}
c652fdea90bf6770420eb55236382b5353b347e6,83be29373983a06d43b27717193329fa26cfeee1,Thu Jan 01 03:17:10 EST 2015,4a986e78bd240adc57811f3bc334dc55fb92967a,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/negotiation-skills,,"en-US,en;q=0.8",v0l76HmGEeSi3yIACzSGcw,US,CA,America/Los_Angeles,Linux,Chrome,pageview,{}
386a04196edf58eb3c6cd05e391b4b709ae9f42f,a3bf32e63dd62b37c3fb987de0945b36c63be022,Thu Jan 01 03:17:14 EST 2015,1b83e10f671d4ab1eaca4a0985e826804aa809b6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5",https://www.coursera.org/learn/insidetheinternet/lecture/tNMDL/using-the-michigan-terminal-system-through-6-00,"https://www.google.ca/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CD0QFjAA&url=https%3A%2F%2Fwww.coursera.org%2F&ei=JjOcVLnpMJa2yASDkIKQCQ&usg=AFQjCNEAm-45Muq_nX5INW96szY5GEJGUg&bvm=bv.82001339,d.aWw",en-us,2UHGXkNtEeSfwCIACxeXRw,CA,NB,America/Moncton,Mac OS X,Safari,pageview,{}
386a04196edf58eb3c6cd05e391b4b709ae9f42f,a3bf32e63dd62b37c3fb987de0945b36c63be022,Thu Jan 01 03:17:23 EST 2015,1b83e10f671d4ab1eaca4a0985e826804aa809b6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5",https://www.coursera.org/learn/insidetheinternet/outline,"https://www.google.ca/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CD0QFjAA&url=https%3A%2F%2Fwww.coursera.org%2F&ei=JjOcVLnpMJa2yASDkIKQCQ&usg=AFQjCNEAm-45Muq_nX5INW96szY5GEJGUg&bvm=bv.82001339,d.aWw",en-us,2UHGXkNtEeSfwCIACxeXRw,CA,NB,America/Moncton,Mac OS X,Safari,pageview,{}
4ea0a18ab02a30290dda02bdb2da8a7a6a469245,1e86f379401775771d13576803485e4ae71d6289,Thu Jan 01 03:17:47 EST 2015,8795ecd8d6d73a7ae74052696b2d9cf011972f46,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,https://www.coursera.org/learn/insidetheinternet/lecture/ll0J8/bonus-katie-hafner-where-wizards-stay-up-late,https://blu179.mail.live.com/?tid=cm-fwr30aJ5BGkjgAcxO2nYA2&fid=flinbox,"en-US,en;q=0.5",2UHGXkNtEeSfwCIACxeXRw,US,CA,America/Los_Angeles,Windows 7,Firefox,pageview,{}
bb116a9af763fa2f53139c1dfa851c760a667169,7ddb832b815685736d5ae2f9c7643f17aebe7182,Thu Jan 01 03:18:20 EST 2015,7708a07814cdec58094b42408fabcad34800869b,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/negotiation-skills/outline?module=yxckJ,https://www.google.de/,"de-DE,de;q=0.8,en-US;q=0.6,en;q=0.4",v0l76HmGEeSi3yIACzSGcw,DE,HE,Europe/Berlin,Windows 7,Chrome,pageview,{}
ac0f295a5dfc41c87aa8f4865d35b0d00124fc19,9a2f0c129a93a10bc9151617f55675998bf13fc1,Thu Jan 01 03:18:22 EST 2015,be71d193d077b708402437fcae9736419e2f5f13,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10",https://www.coursera.org/learn/negotiation-skills/lecture/SUsyN/psychological-tools-anchoring,https://uk-mg5.mail.yahoo.com/neo/launch?retry_ssl=1,en-us,v0l76HmGEeSi3yIACzSGcw,GD,,America/Grenada,Mac OS X,Safari,pageview,{}
152b5f9c93e7b076b88f235b8581b9945f77c2e8,8b8f69d5e541cf6147bc971ad60f9ac51e9a17d5,Thu Jan 01 03:18:53 EST 2015,37f1a8d093fb0f1d1306172aee0825040ac25921,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5",https://www.coursera.org/learn/insidetheinternet/lecture/JPGKf/the-internetwork-ip,,en-us,2UHGXkNtEeSfwCIACxeXRw,US,OR,America/Los_Angeles,Mac OS X,Safari,pageview,{}
152b5f9c93e7b076b88f235b8581b9945f77c2e8,8b8f69d5e541cf6147bc971ad60f9ac51e9a17d5,Thu Jan 01 03:18:58 EST 2015,37f1a8d093fb0f1d1306172aee0825040ac25921,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5",https://www.coursera.org/learn/insidetheinternet/exam/rZylc/technology-internets-and-packets,,en-us,2UHGXkNtEeSfwCIACxeXRw,US,OR,America/Los_Angeles,Mac OS X,Safari,pageview,{}
3e09689513e561c8381174b3d25a4ae779211159,0369fdb7b2b70f63dc904ee1b893715ae9dbe148,Thu Jan 01 03:19:40 EST 2015,842d5e218ac94e1b1c50464a6eb283339e6fe400,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/insidetheinternet/outline,https://www.google.com/,"en-US,en;q=0.8,es;q=0.6",2UHGXkNtEeSfwCIACxeXRw,US,CA,America/Los_Angeles,Windows 7,Chrome,pageview,{}
bb116a9af763fa2f53139c1dfa851c760a667169,7ddb832b815685736d5ae2f9c7643f17aebe7182,Thu Jan 01 03:19:43 EST 2015,7708a07814cdec58094b42408fabcad34800869b,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",https://www.coursera.org/learn/negotiation-skills/lecture/c5G27/business-vs-legal-objectives-in-contracting,https://www.google.de/,"de-DE,de;q=0.8,en-US;q=0.6,en;q=0.4",v0l76HmGEeSi3yIACzSGcw,DE,HE,Europe/Berlin,Windows 7,Chrome,pageview,{}
